CMPSI_ID,CMPSI_NM,CMPSI_SCTIN_NM,CMPSI_LTTD_VAL,CMPSI_LNGTD_VAL,CMPSI_ADDR,CMPSI_GNRL_CMPGR_CNT,CMPSI_CAR_CMPGR_CNT,CMPSI_GLPG_CNT,CMPSI_CARBN_CNT,CMPSI_TLROM_CNT,CMPSI_SWRM_CNT,CMPSI_WSBS_CNT,CMPSI_EXTNG_CNT,CMPSI_FFWT_CNT,CMPSI_FFSD_CNT,CMPSI_FIRE_SENSR_CNT,CMPSI_ETC_SBFCL_NM1,CMPSI_ETC_SBFCL_NM2,CMPSI_INFO_DATA_STNDD_DTM,CMPSI_CNPRM_DTM,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
CAP300545,배너미오토캠핑장,"일반야영장,카라반",35.6658549,129.0026709,경상북도 청도군 운문면 신원리  32,43,0,0,2,2,2,1,24,0,0,0,"전기,장작판매,온수,트램폴린,물놀이장,운동시설",,2020-11-20,2015-04-14,544,I,20201125000000,,,N,
CAP300550,백마강오토캠핑장,"일반야영장,카라반",36.302196,126.9159298,충청남도 부여군 규암면 호암리  234-2,0,30,0,33,1,1,1,100,12,12,100,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트, 편의점",,2020-11-20,2015-09-01,549,I,20201125000000,,,N,
CAP300561,버디버디 캠핑,"일반야영장,카라반",36.7245804,126.2728859,충청남도 태안군 남면 진산리  613-11,0,0,0,8,2,2,1,8,0,1,8,"전기,무선인터넷,장작판매,온수,놀이터",,2020-11-20,2016-07-12,560,I,20201125000000,,,N,
CAP300566,벗과뱃나루 캠핑리조트,"일반야영장,카라반,글램핑",36.6144039,126.3037249,충청남도 태안군 남면 신온리  169-18,0,0,19,10,2,2,1,19,1,1,19,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,마트, 편의점",,2020-11-20,2016-06-03,565,I,20201125000000,,,N,
CAP300567,남이섬 베스트캠핑장,"일반야영장,자동차야영장,카라반,글램핑",37.7723645,127.5353432,경기 가평군 가평읍 북한강변로 517-8 베스트캠핑장,0,0,10,6,2,4,13,16,0,0,16,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,운동시설",,2020-11-20,2016-10-04,566,I,20201125000000,,,N,
CAP300573,별 헤는 마을,"카라반,글램핑",37.8220326,127.6269199,강원도 춘천시 서면 당림리  280-2,0,0,0,10,0,0,0,0,0,0,0,"전기,온수",,2020-11-20,2016-06-20,572,I,20201125000000,,,N,
CAP300586,별빛터카라반&글램핑펜션,"일반야영장,카라반,글램핑",35.4594475,128.0054899,경남 합천군 가회면 중촌리 196,0,0,1,4,1,1,1,5,0,0,0,"전기,온수",,2020-11-20,2017-08-17,585,I,20201125000000,,,N,
CAP300590,별장캠핑카,"일반야영장,카라반",36.3248158,126.5080495,충청남도 보령시 신흑동 929-29,0,0,0,7,0,0,1,9,0,2,7,"전기,무선인터넷",,2020-11-20,2017-04-14,589,I,20201125000000,,,N,
CAP300592,별헤는 밤,"일반야영장,카라반,글램핑",33.443689,126.396876,제주시 애월읍 광상로 348,0,0,5,2,0,0,0,7,0,0,0,"전기,무선인터넷,장작판매",,2020-11-20,2017-06-09,591,I,20201125000000,,,N,
CAP300597,보또피아힐링파크,카라반,37.6808408,127.6518913,강원도 홍천군 서면 두미리 785-20,0,0,0,9,0,0,0,9,0,0,9,"전기,장작판매,온수,물놀이장,운동시설",,2020-11-20,2017-11-20,596,I,20201125000000,,,N,
CAP300605,봉수대오토캠핑장,"일반야영장,자동차야영장,카라반",38.3234802,128.5267681,강원도 고성군 죽왕면 봉수대길 1,0,84,0,10,4,4,6,0,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",,2020-11-20,2020-07-09,604,I,20201125000000,,,N,
CAP300612,부례관광지,"일반야영장,카라반",35.6728733,128.3602522,경북 고령군 우곡면 우곡강변길 672,18,0,0,10,6,2,2,20,0,0,11,"무선인터넷,트램폴린,물놀이장,놀이터,산책로",,2020-11-20,2020-01-14,611,I,20201125000000,,,N,
