,소재지전체주소,lat,lon
1538,강원도 영월군 무릉도원면 법흥리 153-2,37.3604058,128.275177
1539,충청남도 서천군 장항읍 송림리 731-51,36.0271409,126.6631947
1540,대전광역시 유성구 갑동 327-29,36.3621913,127.2873957
1541,충청남도 금산군 진산면 삼가리 176-13,36.1383519,127.3967175
1542,서울특별시 관악구 신림동 205-1 관악산공원 내,37.4628085,126.9480676
1543,경상북도 칠곡군 가산면 학하리 141,36.0948705,128.490317
1544,경기도 포천시 소흘읍 초가팔리 97-6,37.8082301,127.1569658
1545,강원도 삼척시 원덕읍 월천리 577,37.1635379,129.339367
1546,충청남도 보령시 오천면 원산도리 1671-79,36.3694031,126.3995315
1547,강원도 양양군 손양면 송전리 21-38 지선,38.0887197,128.6565586
1548,강원도 양양군 현남면 북분리 2-5,37.9855192,128.7506394
1549,강원도 양양군 현남면 원포리 1-10,37.9317613,128.7876009
1550,강원도 홍천군 서면 개야리 16-3,37.6921864,127.6403485
1551,경기도 가평군 북면 목동리 635,37.9008824,127.5681078
1552,경기도 가평군 가평읍 두밀리 산 94-5,37.8213832,127.4533047
1553,경기도 가평군 조종면 마일리 384-4,37.8468651,127.3727073
1554,경기도 가평군 상면 행현리 산 187-1,37.757661,127.3572959
1555,경상북도 성주군 금수면 영천리 321,35.9174304,128.0760224
1556,강원도 양양군 서면 오색리 175-1,38.0748221,128.4972217
1557,강원도 영월군 주천면 주천리 1467-1,37.2791759,128.2726324
1558,강원도 영월군 무릉도원면 두산리 578,37.3047857,128.1647863
1559,경기도 광주시 남한산성면 불당리 10,37.4596834,127.2135407
1560,강원도 평창군 봉평면 유포리 188-1,37.5284193,128.3997668
1561,충청북도 충주시 산척면 송강리 371-4,37.0914805,127.9751219
1562,충청북도 제천시 백운면 덕동리 477,37.2147036,127.9514508
1563,충청남도 당진시 고대면 당진포리 2-61,36.9690147,126.5319581
1564,충청남도 금산군 남이면 건천리 108,36.0697127,127.3881288
1565,경상북도 안동시 와룡면 이하리 807,36.6153333,128.7166796
1566,충청남도 홍성군 홍동면 금당리 223-2,36.5581324,126.7331063
1567,경상북도 성주군 가천면 신계리 739,35.85637,128.1036117
1568,강원도 홍천군 북방면 도사곡리 146,37.6874211,127.8031917
1569,경기도 용인시 처인구 유방동 548-9,37.2565575,127.2214111
1570,경상북도 포항시 북구 청하면 월포리 92-80 월포해수욕장 바다시청,36.2033219,129.3713069
1571,경상북도 포항시 남구 호미곶면 강사리 121,36.04313339999999,129.580548
1572,경기도 안성시 금광면 옥정리 65-1,36.9715064,127.382174
1573,경기도 화성시 정남면 백리 376-4,37.1638206,126.9560334
1574,경상남도 김해시 삼방동 1086-5,35.2670623,128.8957855
1575,경기도 연천군 전곡읍 전곡리 89-7,38.0098659,127.0691705
1576,충청남도 태안군 소원면 의항리 160-8,36.8351876,126.1535627
1577,충청북도 제천시 봉양읍 삼거리 1134-8,37.1059638,128.1289487
1578,"강원도 정선군 화암면 석곡리 773-3 ,10,12",37.352141,128.7442567
1579,충청남도 보령시 오천면 원산도리 1860-6 앞 공유수면,36.3628576,126.4316372
1580,경기도 포천시 영북면 산정리 177-3,38.0579505,127.3212728
1581,경기도 포천시 신북면 갈월리 247-5,37.9532389,127.1523255
1582,경기도 가평군 설악면 설곡리 346,37.630111,127.535811
1583,경기도 가평군 가평읍 경반리 583-71,37.8316706,127.4705452
1584,경기도 가평군 가평읍 마장리 395-13,37.8547299,127.5091252
1585,경상북도 경주시 산내면 대현리 1959-53,35.704783,129.0585466
1586,경상북도 경주시 산내면 대현리 167-4,35.7072814,129.075823
1587,경기도 파주시 적성면 설마리 169,37.946754,126.9414978
1588,인천광역시 옹진군 북도면 장봉리 154-3,37.5475475,126.3278712
1589,인천광역시 옹진군 북도면 시도리 45-2,37.54420289999999,126.4320775
1590,경상남도 통영시 용남면 원평리 1139-6,34.9098609,128.4440513
1591,경상북도 경주시 산내면 대현리 177,35.7079759,129.0758754
1592,강원도 영월군 무릉도원면 두산리 276,37.3126699,128.1863585
1593,경상남도 하동군 화개면 범왕리 104,35.2627391,127.6371496
1594,충청남도 아산시 음봉면 신수리 288-1,36.8553091,126.9781516
1595,경상북도 경주시 산내면 대현리 2747-221,35.6636568,129.0536464
1596,제주특별자치도 제주시 한림읍 금능리 2027,33.391196,126.2361876
1597,충청남도 태안군 이원면 내리 498-1,36.9349838,126.2930415
1598,충청남도 태안군 남면 원청리 512-21,36.6365157,126.3012782
1599,충청남도 아산시 송악면 강당리 90-1,36.7232634,127.0187497
1600,충청북도 괴산군 칠성면 외사리 120,36.7658995,127.8445934
1601,경상북도 포항시 북구 송라면 지경리 407-18,36.2513195,129.3727393
1602,경상남도 합천군 가회면 도탄리 441,35.4828193,128.0240234
1603,강원도 동해시 망상동 422-2,37.5969867,129.078102
1604,제주특별자치도 제주시 구좌읍 김녕리 488,33.5581981,126.7619236
1605,경상남도 남해군 설천면 남양리 179-2,34.9238813,127.9110805
1606,경기도 광주시 남한산성면 엄미리 593,37.4750026,127.2221456
1607,강원도 영월군 무릉도원면 법흥리 56-9,37.3438035,128.2799583
1608,경기도 포천시 신북면 삼정리 439-3,37.9561075,127.1359589
1609,경기도 포천시 신북면 갈월리 331-2,37.9600056,127.1432827
1610,강원도 강릉시 주문진읍 향호리 8-17,37.8996511,128.7843327
1611,충청북도 제천시 자작동 256-4,37.1230751,128.2862387
1612,경상북도 청도군 각북면 금천리 524-7,35.7228125,128.5676886
1613,경상남도 남해군 남해읍 선소리 26-1,34.8455202,127.9110817
1614,충청남도 홍성군 서부면 궁리 514-3,36.5863256,126.4644809
1615,충청남도 태안군 원북면 황촌리 810-1,36.88616,126.1984628
1616,충청남도 태안군 원북면 황촌리 800-113,36.8828479,126.201273
1617,경상북도 울진군 죽변면 후정리 53-27,37.0691055,129.4153078
1618,전라남도 여수시 화양면 이천리 175,34.7396631,127.5884701
1619,경상북도 문경시 가은읍 수예리 424-6,36.6054629,128.047616
1620,경상북도 울진군 기성면 망양리 140-6 기성면 망양해수욕장 행정봉사실,36.8434517,129.433447
1621,충청남도 태안군 안면읍 신야리 123-2,36.4532,126.351171
1622,경상북도 상주시 화북면 중벌리 685,36.6040388,127.8261379
1623,인천광역시 옹진군 영흥면 선재리 521-30,37.2513334,126.5270094
1624,전라남도 화순군 이양면 구례리 443,34.8511391,127.0498225
1625,경상남도 산청군 삼장면 대포리 319,35.2963694,127.8306804
1626,충청남도 태안군 안면읍 창기리 1287-3,36.5778652,126.314778
1627,경기도 연천군 장남면 원당리 678,37.9811364,126.8834501
1628,강원도 고성군 간성읍 하리 12 고성군청,38.3805632,128.4680551
1629,강원도 고성군 죽왕면 삼포리 1-11,38.3127679,128.536057
1630,강원도 고성군 죽왕면 삼포리 243-18,38.3180636,128.5311203
1631,강원도 고성군 토성면 천진리 111-5,38.2602554,128.5602748
1632,강원도 고성군 거진읍 거진리 428-5,38.4382101,128.4497697
1633,강원도 고성군 거진읍 거진리 20-22,38.4492942,128.4622733
1634,강원도 고성군 거진읍 반암리 133-10,38.4227525,128.4621167
1635,강원도 고성군 죽왕면 가진리 산 1-10,38.3668771,128.5084962
1636,강원도 고성군 죽왕면 문암진리 460-9,38.3027743,128.5421095
1637,강원도 고성군 죽왕면 문암진리 19-3,38.3027743,128.5421095
1638,강원도 고성군 토성면 청간리 1-14,38.2685731,128.5562703
1639,강원도 고성군 죽왕면 공현진리 431-12,38.35713670000001,128.5093914
1640,강원도 고성군 죽왕면 공현진리 143-39,38.3532645,128.5095817
1641,충청남도 태안군 남면 양잠리 1230-71,36.640699,126.3018136
1642,"강원도 인제군 인제읍 덕적리 356-6 , 덕적리 354-1 포함",38.0771818,128.2517414
1643,강원도 철원군 근남면 잠곡리 696-2,38.15647999999999,127.4627398
1644,강원도 강릉시 주문진읍 향호리 8-55,37.8996511,128.7843327
1645,경상남도 함안군 법수면 강주리 408-2 관동초등학교,35.3223573,128.3302352
1646,경상북도 상주시 은척면 황령리 167,36.5314628,128.0143489
1647,강원도 화천군 화천읍 대이리 52,38.1019294,127.7585896
1648,충청남도 태안군 남면 신온리 952-32,36.6082117,126.290349
1649,전라남도 곡성군 오곡면 오지리 19-6,35.2662115,127.3338088
1650,강원도 인제군 북면 한계리 896,38.1227531,128.3023006
1651,강원도 인제군 인제읍 고사리 541-2,38.0421356,128.2096127
1652,충청남도 논산시 벌곡면 조동리 113 벌곡조동분교,36.2140831,127.2783789
1653,경기도 가평군 조종면 신상리 262-74,37.8514183,127.3498479
1654,경상북도 청도군 운문면 신원리 1132,35.687159,128.9603908
1655,"전라남도 무안군 망운면 송현리 451-43,47,48",35.0062547,126.3568077
1656,충청남도 천안시 서북구 성거읍 송남리 산 40,36.8598818,127.1999584
1657,경상북도 경주시 산내면 신원리 647,35.7540323,129.0009176
1658,경기도 가평군 북면 소법리 137-2번지,37.9022363,127.5595136
1659,"경기도 포천시 이동면 도평리 512-4번지 외 3필지(510-2,510-3,512-3)",38.0757063,127.4032977
1660,경상북도 경주시 내남면 명계리 485-2,35.7089924,129.2566036
1661,경상남도 거제시 하청면 연구리 414-9,34.9784998,128.6303448
1662,경상남도 거제시 수월동 122-12,34.8917931,128.6546495
1663,경기도 포천시 일동면 수입리 903번지,38.0142428,127.2953896
1664,경기도 포천시 신북면 금동리 277-4번지,37.9391044,127.1280647
1665,경기도 포천시 이동면 도평리 538-6,38.0757063,127.4032977
1666,경기도 포천시 영북면 산정리 390-4번지,38.0900273,127.3197428
1667,경기도 포천시 관인면 사정리 136-1,38.1235798,127.2534535
1668,경기도 포천시 관인면 삼율리 6,38.1483128,127.206664
1669,경기도 포천시 신북면 심곡리 769-1,37.9228122,127.1730686
1670,경기도 포천시 신북면 심곡리 774-1,37.9190277,127.1671319
1671,경기도 포천시 관인면 삼율리 10 외 1필지(493번지),38.1556884,127.1982158
1672,"경기도 포천시 신북면 심곡리 734-3번지 외 2필지(734-2, 734-7)",37.9213966,127.1690786
1673,대구광역시 동구 능성동 산 47-1,35.964477,128.7404479
1674,"강원도 영월군 김삿갓면 내리 87 외 5필지(산53-1, 88-2, 89, 90, 산53)",37.0779437,128.7082094
1675,강원도 영월군 북면 연덕리 931,37.2635863,128.4099912
1676,강원도 영월군 무릉도원면 법흥리 181,37.3641271,128.2733673
1677,강원도 영월군 무릉도원면 무릉리 608-2,37.2924942,128.2750535
1678,강원도 영월군 주천면 판운리 714-6,37.3115479,128.318627
1679,강원도 영월군 무릉도원면 법흥리 89-9,37.350179,128.2798996
1680,강원도 영월군 무릉도원면 두산리 453-3,37.3080162,128.1704926
1681,강원도 영월군 상동읍 덕구리 18,37.095083,128.8108591
1682,강원도 영월군 무릉도원면 두산리 304-1번지,37.32372410000001,128.1786364
1683,"강원도 영월군 김삿갓면 내리 474 외 2필지(470, 473)",37.0779437,128.7082094
1684,강원도 영월군 무릉도원면 법흥리 625-1,37.3317951,128.2766288
1685,"강원도 영월군 주천면 판운리 463 외 5필지(463-3,463-3,463-4,464,468)",37.2913138,128.3264344
1686,강원도 영월군 무릉도원면 법흥리 712번지,37.3249052,128.2636353
1687,강원도 영월군 무릉도원면 법흥리 51,37.3428027,128.2809636
1688,경기도 양평군 서종면 노문리 465,37.64780349999999,127.4262728
1689,경기도 양평군 용문면 금곡리 231-12 외 13필지,37.5004233,127.623111
1690,경기도 양평군 단월면 석산리 148-1,37.6463879,127.6163846
1691,경기도 양평군 단월면 석산리 148-7 148-5,37.6463879,127.6163846
1692,"경기도 양평군 청운면 다대리 산 45-2 산45-1, 산45-5, 50, 520",37.5636853,127.7325533
1693,경기도 양평군 용문면 중원리 580,37.5462949,127.6193935
1694,경기도 양평군 옥천면 신복리 424-1,37.54106040000001,127.4675792
1695,경기도 양평군 옥천면 용천리 155-18,37.5472777,127.4997249
1696,경상북도 청도군 운문면 신원리 32번지,35.6658315,129.0026839
1697,경상북도 청도군 매전면 호화리 752-78,35.643378,128.850326
1698,경상북도 청도군 운문면 신원리 산 29-6번지,35.6534002,129.0187167
1699,경상북도 청도군 운문면 신원리 2087번지,35.6753424,128.955443
1700,"경기도 포천시 이동면 도평리 542-1번지 외2필지(542-2, 산20-8)",38.0757063,127.4032977
1701,강원도 춘천시 신동 970-1,37.9339721,127.7178084
1702,강원도 춘천시 동산면 군자리 1020,37.7499089,127.7335481
1703,강원도 춘천시 서면 안보리 403,37.8497311,127.5807137
1704,강원도 춘천시 서면 방동리 981,37.9128188,127.6563897
1705,전라북도 순창군 구림면 안정리 40-2,35.4980511,127.1218125
1706,전라북도 순창군 쌍치면 금성리 276,35.5242264,127.0127093
1707,전라북도 순창군 복흥면 대방리 285-10번지,35.4083123,126.9464892
1708,전라북도 순창군 구림면 금천리 378,35.4762781,127.1023417
1709,전라북도 순창군 적성면 석산리 1-1,35.4599326,127.2014649
1710,전라북도 순창군 팔덕면 청계리 1028번지,35.4160577,127.077498
1711,전라북도 순창군 동계면 수장리 570-17번지,35.4356483,127.2670432
1712,전라북도 순창군 구림면 안정리 233,35.47692060000001,127.1298836
1713,경기도 양평군 서종면 서후리 234-1,37.5673434,127.429176
1714,경기도 양평군 단월면 석산리 470번지,37.6295921,127.5836461
1715,경기도 양평군 단월면 명성리 98-1,37.6086248,127.6720401
1716,경기도 양평군 옥천면 옥천리 514-1,37.5229432,127.4607662
1717,경상북도 봉화군 석포면 13-64번지,37.0486457,129.0651698
1718,경상북도 봉화군 석포면 대현리 90-5번지,37.0657764,128.9870352
1719,경상북도 봉화군 소천면 현동리 739-1번지,36.95074570000001,128.9966986
1720,경상북도 봉화군 소천면 현동리 738-2,36.9500339,128.9978615
1721,경상북도 봉화군 물야면 오록리 843번지,36.9959044,128.7304326
1722,경상북도 봉화군 춘양면 석현리 573-2,36.9842993,128.8983378
1723,경상북도 봉화군 소천면 고선리 558번지,36.9996379,128.9647656
1724,경상북도 봉화군 소천면 현동리 744-6번지,36.9474233,128.9980857
1725,경상북도 봉화군 소천면 고선리 510,36.9996379,128.9647656
1726,경상북도 봉화군 소천면 고선리 519번지,36.9996379,128.9647656
1727,경기도 가평군 청평면 하천리 410번지,37.76242430000001,127.4287765
1728,경기도 가평군 설악면 가일리 산 35번지,37.5928839,127.4920842
1729,경기도 가평군 조종면 대보리 506-1,37.802776,127.3658933
1730,경기도 가평군 상면 임초리 477-1,37.780876,127.3713366
1731,경기도 가평군 상면 봉수리 18-3,37.8365332,127.3143632
1732,전라북도 김제시 금산면 금성리 267번지,35.6894521,127.039183
1733,경상북도 청도군 풍각면 수월리,35.6701697,128.5582662
1734,경상북도 청도군 매전면 호화리 734-28,35.6587533,128.8563832
1735,경상북도 청도군 매전면 호화리 752-36번지,35.6439534,128.8502835
1736,경상북도 청도군 운문면 신원리 322-2번지,35.6735614,128.9924271
1737,경상북도 청도군 운문면 신원리 75-1,35.6659672,129.0012089
1738,경상북도 청도군 매전면 송원리 900,35.6161736,128.8038868
1739,경상북도 청도군 각북면 금천리 427,35.7200378,128.5732849
1740,경상북도 청도군 운문면 신원리 92번지,35.6676925,129.0011939
1741,경상북도 청도군 운문면 신원리 210-1,35.6722018,129.0032429
1742,경상북도 청도군 화양읍 삼신리 823번지,35.687635,128.7153404
1743,경상북도 청도군 운문면 오진리 997-5번지,35.6948473,128.9721717
1744,경상북도 청도군 청도읍 원리 908-2번지,35.6118418,128.7483181
1745,경상북도 청도군 청도읍 유호리 39-5,35.587208,128.7662481
1746,경상북도 청도군 운문면 신원리 301-13번지,35.6733036,128.9992989
1747,경상북도 청도군 운문면 오진리 1007번지,35.6940576,128.9716274
1748,경상북도 청도군 운문면 신원리 518-1번지,35.6819821,128.9783722
1749,경상북도 청도군 운문면 신원리 273번지,35.6814035,129.0115219
1750,경기도 양주시 백석읍 기산리 382-5,37.7737334,126.9381918
1751,경기도 양주시 장흥면 삼상리 10-17,37.7083474,126.953516
1752,경기도 양주시 백석읍 기산리 302-6,37.7802459,126.9438087
1753,경기도 양주시 백석읍 기산리 181-1,37.7761011,126.9600967
1754,경기도 양주시 남면 황방리 140,37.9214223,126.9968574
1755,경기도 양주시 삼숭동 481-1,37.7726941,127.0377006
1756,경기도 양주시 장흥면 석현리 336-3,37.7447811,126.953675
1757,경기도 양주시 장흥면 일영리 2-20,37.707221,126.9380811
1758,경기도 양주시 봉양동 154-1,37.8589581,127.0813743
1759,경상북도 군위군 소보면 보현리 10번지,36.30682729999999,128.4621849
1760,경상북도 군위군 부계면 남산리 1138-4번지,36.0300417,128.6304762
1761,경상북도 군위군 부계면 동산리 417번지,36.0464722,128.6656598
1762,경기도 포천시 이동면 장암리 613-1 외 1필지(614-1번지),38.0399726,127.3687213
1763,경기도 포천시 이동면 도평리 469-8번지,38.0757063,127.4032977
1764,"경기도 포천시 화현면 명덕리 10-14 외 2필지(10-18, 10-20번지)",37.8879696,127.2828156
1765,경기도 포천시 화현면 명덕리 10-8 외 1필지(10-6번지),37.8879696,127.2828156
1766,"경기도 포천시 영북면 자일리 8 외 7필지(8-1, 10-2, 11, 12, 13, 14번지)",38.118537,127.2819156
1767,경기도 포천시 이동면 장암리 50 외 1필지(50-1번지),38.0291681,127.387489
1768,경기도 포천시 내촌면 신팔리 388-2,37.8323651,127.2657822
1769,"경기도 포천시 소흘읍 이곡리 524-3번지 외 2필지(524-1, 524-2)",37.764206,127.1453783
1770,경기도 포천시 신북면 삼정리 291번지 외 1필지(291-5번지),37.9787214,127.1353432
1771,"경기도 포천시 화현면 화현리 1090-2번지 외 2필지(1090-5, 1090-6)",37.8939272,127.3056871
1772,"경기도 포천시 창수면 추동리 812번지 외 2필지(812-1, 812-2)",37.9917693,127.15567
1773,경상남도 진주시 금곡면 동례리 886번지,35.1154006,128.1819876
1774,경상남도 진주시 명석면 계원리 174-1번지,35.2764881,128.0388658
1775,경상남도 진주시 내동면 유수리 691-4번지,35.1315473,128.0174831
1776,전라북도 진안군 정천면 갈용리 산 183번지,35.8947554,127.4257541
1777,전라북도 진안군 주천면 대불리 26,35.9819731,127.3897683
1778,전라북도 진안군 용담면 와룡리 74-1번지 진안국제캠핑장,35.9655034,127.4612836
1779,전라북도 진안군 부귀면 두남리 24,35.8548236,127.428417
1780,강원도 영월군 무릉도원면 도원리 367,37.3277259,128.2321232
1781,강원도 영월군 김삿갓면 내리 551,37.0779437,128.7082094
1782,강원도 영월군 무릉도원면 두산리 222-1,37.3125646,128.1798713
1783,강원도 영월군 무릉도원면 법흥리 97번지,37.3518299,128.2798301
1784,강원도 영월군 북면 덕상리 548-1,37.2554661,128.3927601
1785,강원도 영월군 한반도면 후탄리 327번지,37.198482,128.3721274
1786,강원도 영월군 중동면 녹전리 193번지,37.1468693,128.7077617
1787,강원도 영월군 무릉도원면 두산리 169-4,37.2959339,128.1895815
1788,강원도 영월군 무릉도원면 법흥리 630,37.3308716,128.2746562
1789,강원도 영월군 무릉도원면 법흥리 655-4,37.328109,128.2710353
1790,강원도 영월군 무릉도원면 법흥리 702-6번지,37.3267928,128.266113
1791,강원도 영월군 무릉도원면 법흥리 364,37.3684857,128.2674807
1792,강원도 영월군 무릉도원면 두산리 230-2 외 3필지,37.3127265,128.1795264
1793,경상북도 안동시 도산면 토계리 595-1,36.7482246,128.8419822
1794,경상북도 안동시 길안면 고란리 108,36.4156954,128.9467699
1795,경상북도 안동시 남후면 단호리 76-3번지,36.5557974,128.6303037
1796,경기도 가평군 북면 적목리 167번지,37.9794527,127.4282149
1797,경기도 가평군 북면 화악리 750,37.9362243,127.5413578
1798,경기도 가평군 상면 덕현리 산 74-5번지,37.7546412,127.4155383
1799,경기도 가평군 하면 신상리 477번지,37.847027,127.3469572
1800,경기도 가평군 가평읍 읍내리 803번지,37.8384171,127.5042196
1801,경기도 가평군 가평읍 금대리 303-2번지,37.772262,127.5363518
1802,경기도 가평군 상면 태봉리 535번지,37.8271449,127.3203207
1803,경기도 가평군 설악면 회곡리 371번지,37.696012,127.4600346
1804,경기도 가평군 상면 항사리 427-5번지,37.7896665,127.3581519
1805,경기도 가평군 상면 임초리 624-7,37.7469891,127.3595918
1806,경기도 가평군 북면 소법리 152-4,37.9044748,127.5620281
1807,"경기도 포천시 소흘읍 직동리 76-4 외 2필지(76-6, 76-7)",37.7666087,127.1697874
1808,"경기도 포천시 이동면 도평리 538-4번지 외 2필지(538-2, 543-4)",38.0757063,127.4032977
1809,경기도 포천시 신북면 심곡리 615 외 1필지(597-26),37.92913009999999,127.1781007
1810,경기도 포천시 영북면 대회산리 120 외 13필지,38.0673938,127.2401644
1811,"경기도 포천시 이동면 도평리 475번지 외 6필지(473, 475-2, 476, 474-1, 473-1, 산260-2)",38.0757063,127.4032977
1812,경기도 포천시 관인면 삼율리 12번지,38.1576334,127.1939875
1813,대구광역시 동구 용수동 36번지,35.989954,128.6961631
1814,전라북도 진안군 성수면 용포리 189-24번지,35.7233288,127.3004596
1815,전라북도 진안군 부귀면 두남리 88번지 진안부귀가족캠프,35.8489576,127.4219772
1816,"부산광역시 기장군 장안읍 월내리 368-1,368-2",35.3309051,129.2705594
1817,부산광역시 기장군 일광읍 문동리 72,35.309275,129.2593318
1818,부산광역시 기장군 일광읍 삼성리 151-1,35.2579069,129.2351344
1819,강원도 영월군 주천면 판운리 90-2번지,37.2985832,128.3445404
1820,강원도 영월군 영월읍 방절리 596,37.1797831,128.4335123
1821,강원도 영월군 무릉도원면 법흥리 244-1번지,37.37164509999999,128.2736961
1822,강원도 영월군 무릉도원면 도원리 795-1,37.3001573,128.221309
1823,강원도 영월군 상동읍 내덕리 산 78-2,37.112599,128.7369498
1824,강원도 영월군 무릉도원면 법흥리 852,37.3232353,128.2558958
1825,강원도 고성군 간성읍 어천리 62,38.3493134,128.4276285
1826,경상북도 청도군 운문면 신원리 23-2번지,35.6623987,129.0026443
1827,경상북도 청도군 운문면 신원리 398번지,35.6783085,128.9846527
1828,경상북도 청도군 운문면 신원리 23-8번지,35.6627795,129.0026976
1829,경상북도 청도군 각북면 지슬리 1075번지,35.7124194,128.588085
1830,경상북도 청도군 운문면 신원리 217,35.676392,129.0067109
1831,강원도 화천군 사내면 광덕리 465-6번지,38.0848148,127.4872488
1832,강원도 화천군 사내면 삼일리 168-4,38.0577269,127.5324679
1833,강원도 화천군 화천읍 중리 16-16번지,38.1186875,127.7233306
1834,강원도 화천군 간동면 유촌리 137-1번지,38.0427809,127.7992925
1835,강원도 화천군 사내면 사창리 864-1번지,38.0597243,127.5186097
1836,강원도 화천군 상서면 봉오리 186-2,38.1647458,127.6160385
1837,강원도 화천군 사내면 광덕리 200-5번지,38.0977029,127.4726813
1838,강원도 화천군 간동면 간척리 992-5번지,38.0226453,127.8057211
1839,강원도 화천군 상서면 구운리 1174번지,38.14290039999999,127.5724031
1840,강원도 화천군 화천읍 동촌리 2421 에코스쿨(구 수동분교),38.1595324,127.8274425
1841,강원도 화천군 사내면 삼일리 161,38.0526829,127.5360493
1842,전라북도 무주군 설천면 삼공리 524-12번지,35.8983696,127.7757874
1843,전라북도 무주군 설천면 심곡리 474-2,35.9071467,127.7622164
1844,전라북도 무주군 설천면 심곡리 398번지,35.9240443,127.7597413
1845,강원도 영월군 무릉도원면 법흥리 133,37.3552387,128.2787432
1846,강원도 영월군 김삿갓면 와석리 729-6 외 4필지,37.1096806,128.6042253
1847,강원도 영월군 무릉도원면 도원리 673번지 외 2필지,37.3000264,128.2336172
1848,강원도 영월군 무릉도원면 두산리 810 외 4필지,37.30284109999999,128.1540906
1849,강원도 영월군 무릉도원면 법흥리 189-1,37.3660761,128.2738034
1850,강원도 영월군 무릉도원면 도원리 710-1,37.312112,128.2327475
1851,강원도 영월군 무릉도원면 도원리 880-12,37.2925126,128.205106
1852,강원도 영월군 무릉도원면 법흥리 236-2,37.3694813,128.2734387
1853,경상북도 상주시 화북면 상오리 573-5번지,36.545293,127.9222629
1854,경상북도 봉화군 명호면 풍호리 62번지,36.8448572,128.8673141
1855,전라남도 보성군 웅치면 대산리 산 113-1,34.6994712,126.9874331
1856,전라남도 보성군 벌교읍 옥전리 1131-1번지,34.8440588,127.2325972
1857,전라남도 보성군 득량면 비봉리 561-5번지,34.7031307,127.1883857
1858,제주특별자치도 서귀포시 안덕면 동광리 976,33.3066059,126.3374721
1859,제주특별자치도 서귀포시 대포동 산 1-8번지,33.3116678,126.4587607
1860,제주특별자치도 서귀포시 중문동 2232번지,33.2526783,126.4184383
1861,경상남도 양산시 상북면 외석리 314,35.4444078,129.0485288
1862,경상남도 양산시 용당동 산 66,35.4176785,129.2038402
1863,경상남도 양산시 원동면 선리 99,35.5235036,129.009271
1864,전라북도 무주군 무풍면 삼거리 산 1-7번지,35.9074907,127.814712
1865,전라북도 무주군 설천면 삼공리 411-8번지,35.9006559,127.7751251
1866,전라북도 무주군 무풍면 삼거리 137번지,35.8771767,127.8221262
1867,전라북도 무주군 적상면 사산리 산 235번지,35.9317161,127.6700633
1868,전라북도 무주군 설천면 두길리 1384번지,35.9851069,127.7870646
1869,전라북도 무주군 안성면 공정리 1304번지,35.8392893,127.6853425
1870,전라북도 무주군 안성면 죽천리 377-4번지,35.8360841,127.6725251
1871,전라북도 무주군 안성면 덕산리 1318-3번지,35.8595889,127.6791527
1872,전라북도 무주군 설천면 삼공리 519-4,35.8953198,127.77592
1873,전라북도 무주군 무풍면 삼거리 350-3번지,35.9014305,127.8120518
1874,전라북도 무주군 설천면 심곡리 651번지,35.9112979,127.7548605
1875,전라북도 무주군 설천면 심곡리 476,35.907931,127.7609145
1876,전라북도 무주군 무풍면 삼거리 46-40번지,35.8901458,127.8301322
1877,전라북도 무주군 무주읍 오산리 산 106,36.02066010000001,127.6674274
1878,전라북도 무주군 안성면 공정리 197-1번지,35.8394336,127.6888676
1879,경상북도 울진군 금강송면 쌍전리 산 150-1번지,36.9367048,129.1845097
1880,"경기도 포천시 이동면 도평리 109-4번지 외 2필지(109-9, 720)",38.0757063,127.4032977
1881,"경기도 포천시 이동면 도평리 582-10번지 외 3필지(582, 582-11, 582-17)",38.0757063,127.4032977
1882,경기도 포천시 일동면 길명리 398-8번지,37.9382875,127.2772997
1883,"경기도 포천시 영북면 산정리 451번지 외 3필지(448-1, 448-2, 450)",38.0664281,127.3155715
1884,경기도 포천시 이동면 도평리 26,38.0757063,127.4032977
1885,경기도 포천시 화현면 화현리 509-4번지,37.9048196,127.3104609
1886,경기도 포천시 일동면 화대리 1-4번지,37.95144690000001,127.3598192
1887,경기도 포천시 신북면 금동리 84-8,37.9309897,127.1218393
1888,"경기도 포천시 이동면 도평리 105-1 외 5필지(105-2, 105-3, 106, 106-2, 720)",38.0757063,127.4032977
1889,부산광역시 기장군 일광읍 화전리 135,35.2772827,129.2341337
1890,부산광역시 기장군 장안읍 월내리 552-15,35.3229447,129.2704491
1891,강원도 영월군 김삿갓면 내리 616,37.0779437,128.7082094
1892,강원도 영월군 김삿갓면 와석리 327-2,37.1215492,128.6093633
1893,강원도 영월군 무릉도원면 법흥리 143-3,37.3621213,128.277204
1894,강원도 영월군 무릉도원면 법흥리 99-1,37.3527712,128.2796101
1895,강원도 영월군 무릉도원면 법흥리 39-4,37.3408627,128.28019
1896,강원도 영월군 무릉도원면 두산리 384,37.3100703,128.1732804
1897,강원도 영월군 무릉도원면 법흥리 728-1,37.3177639,128.2603914
1898,강원도 영월군 김삿갓면 내리 537,37.0779437,128.7082094
1899,강원도 영월군 김삿갓면 외룡리 717,37.11522600000001,128.6411284
1900,강원도 영월군 무릉도원면 운학리 398,37.345499,128.2028426
1901,강원도 영월군 영월읍 문산리 483-1,37.26892369999999,128.5261827
1902,강원도 영월군 무릉도원면 법흥리 72,37.3476659,128.2790956
1903,경기도 가평군 북면 적목리 153-4번지,37.9794527,127.4282149
1904,경기도 가평군 가평읍 경반리 515,37.8272509,127.4824771
